game_id,home_team,away_team,goalie_name,opening_line,goalieTeam
12391,NJ,CBJ,Elvis Merzlikins,29.5,CBJ
12391,NJ,CBJ,Vitek Vanecek,24.5,NJ
12392,TOR,OTT,Martin Jones,27.5,TOR
12392,TOR,OTT,Joonas Korpisalo,29.5,OTT
12393,NYR,WSH,Igor Shesterkin,25.5,NYR
12393,NYR,WSH,Darcy Kuemper,27.5,WSH
12394,TB,FLA,Andrei Vasilevskiy,28.5,TB
12394,TB,FLA,Sergei Bobrovsky,25.5,FLA
12395,NYI,PIT,Ilya Sorokin,30.5,NYI
12395,NYI,PIT,Tristan Jarry,27.5,PIT
12396,BUF,BOS,Jeremy Swayman,28.5,BOS
12396,BUF,BOS,Devon Levi,26.5,BUF
12397,STL,DAL,Scott Wedgewood,27.5,DAL
12397,STL,DAL,Joel Hofer,26.5,STL
12398,MIN,DET,James Reimer,27.5,DET
12398,MIN,DET,Filip Gustavsson,25.5,MIN
12399,NSH,CAR,Juuse Saros,29.5,NSH
12399,NSH,CAR,Pyotr Kochetkov,24.5,CAR
12400,CHI,WPG,Connor Hellebuyck,24.5,WPG
12400,CHI,WPG,Petr Mrazek,28.5,CHI
12401,ARI,COL,Karel Vejmelka,28.5,ARI
12401,ARI,COL,Alexandar Georgiev,25.5,COL
12402,CGY,SEA,Jacob Markstrom,25.5,CGY
12402,CGY,SEA,Chris Driedger,26.5,SEA
12403,ANA,VGK,John Gibson,28.5,ANA
12403,ANA,VGK,Logan Thompson,26.5,VGK
12404,LA,SJ,David Rittich,22.5,LA
12404,LA,SJ,Kaapo Kahkonen,31.5,SJ
12405,CAR,MTL,Antti Raanta,23.5,CAR
12405,CAR,MTL,Cayden Primeau,30.5,MTL
12406,VAN,PHI,Casey DeSmith,27.5,VAN
12406,VAN,PHI,Samuel Ersson,24.5,PHI
12407,VGK,LA,Cam Talbot,25.5,LA
12408,SJ,EDM,Magnus Chrona,30.5,SJ
12408,SJ,EDM,Stuart Skinner,23.5,EDM
12409,FLA,NYR,Sergei Bobrovsky,25.5,FLA
12409,FLA,NYR,Jonathan Quick,29.5,NYR
12410,DET,NSH,Alex Lyon,26.5,DET
12411,OTT,NJ,Joonas Korpisalo,28.5,OTT
12412,CBJ,TOR,Elvis Merzlikins,29.5,CBJ
12412,CBJ,TOR,Ilya Samsonov,26.5,TOR
12413,NYI,WSH,Charlie Lindgren,27.5,WSH
12413,NYI,WSH,Ilya Sorokin,28.5,NYI
12414,STL,COL,Jordan Binnington,28.5,STL
12414,STL,COL,Alexandar Georgiev,26.5,COL
12415,DAL,CHI,Petr Mrazek,29.5,CHI
12415,DAL,CHI,Scott Wedgewood,23.5,DAL
12416,ANA,ARI,John Gibson,25.5,ANA
12416,ANA,ARI,Connor Ingram,27.5,ARI
12417,SEA,PHI,Carter Hart,26.5,PHI
12417,SEA,PHI,Joey Daccord,26.5,SEA
12418,WPG,MIN,Filip Gustavsson,27.5,MIN
12418,WPG,MIN,Connor Hellebuyck,26.5,WPG
12419,BUF,CBJ,Daniil Tarasov,29.5,CBJ
12420,WSH,NSH,Hunter Shepard,26.5,WSH
12420,WSH,NSH,Yaroslav Askarov,26.5,NSH
12421,FLA,MTL,Jake Allen,30.5,MTL
12421,FLA,MTL,Anthony Stolarz,24.5,FLA
12422,TOR,CAR,Pyotr Kochetkov,26.5,CAR
12423,PIT,STL,Joel Hofer,28.5,STL
12423,PIT,STL,Tristan Jarry,26.5,PIT
12425,TB,NYR,Andrei Vasilevskiy,26.5,TB
12427,MIN,WPG,Marc-Andre Fleury,27.5,MIN
12427,MIN,WPG,Laurent Brossoit,25.5,WPG
12428,DET,BOS,Alex Lyon,27.5,DET
12429,OTT,BUF,Devon Levi,27.5,BUF
12430,PIT,NYI,Alex Nedeljkovic,26.5,PIT
12430,PIT,NYI,Ilya Sorokin,29.5,NYI
12431,TB,MTL,Sam Montembeault,27.5,MTL
12432,CGY,PHI,Jacob Markstrom,25.5,CGY
12432,CGY,PHI,Samuel Ersson,26.5,PHI
12433,ANA,EDM,Calvin Pickard,25.5,EDM
12434,DAL,CHI,Petr Mrazek,29.5,CHI
12435,COL,SJ,Kaapo Kahkonen,29.5,SJ
12437,NYR,CAR,Igor Shesterkin,28.5,NYR
12437,NYR,CAR,Pyotr Kochetkov,25.5,CAR
12438,CBJ,BOS,Spencer Martin,27.5,CBJ
12439,PIT,WSH,Tristan Jarry,25.5,PIT
12439,PIT,WSH,Darcy Kuemper,28.5,WSH
12440,DAL,MTL,Scott Wedgewood,25.5,DAL
12440,DAL,MTL,Sam Montembeault,27.5,MTL
12441,WPG,TB,Andrei Vasilevskiy,27.5,TB
12441,WPG,TB,Connor Hellebuyck,25.5,WPG
12442,MIN,CGY,Marc-Andre Fleury,27.5,MIN
12442,MIN,CGY,Jacob Markstrom,25.5,CGY
12443,NSH,CHI,Arvid Soderblom,28.5,CHI
12443,NSH,CHI,Juuse Saros,23.5,NSH
12444,EDM,PHI,Carter Hart,28.5,PHI
12444,EDM,PHI,Stuart Skinner,25.5,EDM
12445,COL,NYI,Alexandar Georgiev,25.5,COL
12445,COL,NYI,Semyon Varlamov,28.5,NYI
12446,ARI,FLA,Karel Vejmelka,29.5,ARI
12446,ARI,FLA,Sergei Bobrovsky,24.5,FLA
12447,VAN,OTT,Anton Forsberg,26.5,OTT
12447,VAN,OTT,Thatcher Demko,26.5,VAN
12448,SJ,DET,Alex Lyon,25.5,DET
12448,SJ,DET,Kaapo Kahkonen,29.5,SJ
12449,LA,TOR,Cam Talbot,25.5,LA
12449,LA,TOR,Martin Jones,28.5,TOR
12450,WSH,NJ,Nico Daws,25.5,NJ
12450,WSH,NJ,Hunter Shepard,27.5,WSH
12451,ANA,TOR,Martin Jones,27.5,TOR
12451,ANA,TOR,Lukas Dostal,28.5,ANA
12452,MTL,BUF,Devon Levi,25.5,BUF
12452,MTL,BUF,Jake Allen,28.5,MTL
12453,BOS,PIT,Jeremy Swayman,28.5,BOS
12453,BOS,PIT,Alex Nedeljkovic,27.5,PIT
12454,PHI,CBJ,Samuel Ersson,25.5,PHI
12454,PHI,CBJ,Daniil Tarasov,29.5,CBJ
12455,NYR,CHI,Petr Mrazek,29.5,CHI
12455,NYR,CHI,Igor Shesterkin,23.5,NYR
12456,NSH,CGY,Juuse Saros,26.5,NSH
12457,STL,VAN,Jordan Binnington,26.5,STL
12457,STL,VAN,Thatcher Demko,27.5,VAN
12458,MIN,TB,Marc-Andre Fleury,27.5,MIN
12459,DAL,COL,Alexandar Georgiev,26.5,COL
12460,ARI,NYI,Connor Ingram,26.5,ARI
12460,ARI,NYI,Ilya Sorokin,27.5,NYI
12461,VGK,FLA,Sergei Bobrovsky,26.5,FLA
12461,VGK,FLA,Logan Thompson,27.5,VGK
12462,SEA,OTT,Joey Daccord,27.5,SEA
12463,LA,DET,Alex Lyon,29.5,DET
12463,LA,DET,David Rittich,23.5,LA
12464,SJ,WPG,Mackenzie Blackwood,28.5,SJ
12464,SJ,WPG,Connor Hellebuyck,24.5,WPG
12465,WSH,CAR,Pyotr Kochetkov,25.5,CAR
12465,WSH,CAR,Darcy Kuemper,28.5,WSH
12466,NJ,CHI,Arvid Soderblom,28.5,CHI
12466,NJ,CHI,Vitek Vanecek,23.5,NJ
12467,ANA,WPG,Laurent Brossoit,24.5,WPG
12467,ANA,WPG,John Gibson,28.5,ANA
12468,PHI,CGY,Carter Hart,27.5,PHI
12469,COL,FLA,Sergei Bobrovsky,26.5,FLA
12470,PIT,BUF,Tristan Jarry,27.5,PIT
12470,PIT,BUF,Ukko-Pekka Luukkonen,27.5,BUF
12471,CAR,STL,Antti Raanta,24.5,CAR
12471,CAR,STL,Jordan Binnington,29.5,STL
12472,BOS,TB,Linus Ullmark,27.5,BOS
12473,SJ,TOR,Mackenzie Blackwood,29.5,SJ
12473,SJ,TOR,Martin Jones,24.5,TOR
12474,MTL,NYR,Jonathan Quick,25.5,NYR
12474,MTL,NYR,Sam Montembeault,27.5,MTL
12475,NJ,VAN,Thatcher Demko,27.5,VAN
12476,CBJ,MIN,Marc-Andre Fleury,26.5,MIN
12476,CBJ,MIN,Daniil Tarasov,27.5,CBJ
12477,DAL,NSH,Scott Wedgewood,26.5,DAL
12477,DAL,NSH,Kevin Lankinen,28.5,NSH
12478,EDM,OTT,Anton Forsberg,28.5,OTT
12478,EDM,OTT,Stuart Skinner,25.5,EDM
12479,VGK,NYI,Logan Thompson,25.5,VGK
12479,VGK,NYI,Ilya Sorokin,30.5,NYI
12480,WSH,LA,Darcy Kuemper,29.5,WSH
12481,CHI,CGY,Dan Vladar,24.5,CGY
12481,CHI,CGY,Petr Mrazek,29.5,CHI
12482,ARI,WPG,Karel Vejmelka,27.5,ARI
12482,ARI,WPG,Connor Hellebuyck,26.5,WPG
12483,ANA,DET,Alex Lyon,26.5,DET
12484,PHI,PIT,Carter Hart,28.5,PHI
12484,PHI,PIT,Alex Nedeljkovic,28.5,PIT
12485,NYR,VAN,Igor Shesterkin,25.5,NYR
12485,NYR,VAN,Thatcher Demko,27.5,VAN
12486,MIN,DAL,Marc-Andre Fleury,27.5,MIN
12486,MIN,DAL,Matt Murray,25.5,DAL
12487,COL,BOS,Jeremy Swayman,28.5,BOS
12487,COL,BOS,Alexandar Georgiev,24.5,COL
12488,TOR,SJ,Kaapo Kahkonen,30.5,SJ
12488,TOR,SJ,Martin Jones,23.5,TOR
12489,TB,LA,Cam Talbot,25.5,LA
12490,BUF,SEA,Devon Levi,25.5,BUF
12491,NYI,VAN,Casey DeSmith,27.5,VAN
12491,NYI,VAN,Ilya Sorokin,27.5,NYI
12493,WPG,CBJ,Connor Hellebuyck,24.5,WPG
12493,WPG,CBJ,Daniil Tarasov,29.5,CBJ
12494,STL,FLA,Joel Hofer,28.5,STL
12494,STL,FLA,Anthony Stolarz,26.5,FLA
12495,CHI,EDM,Petr Mrazek,29.5,CHI
12495,CHI,EDM,Stuart Skinner,22.5,EDM
12496,CGY,OTT,Joonas Korpisalo,28.5,OTT
12496,CGY,OTT,Jacob Markstrom,26.5,CGY
12497,ARI,BOS,Connor Ingram,26.5,ARI
12498,PHI,MTL,Samuel Ersson,24.5,PHI
12498,PHI,MTL,Cayden Primeau,29.5,MTL
12499,DAL,MIN,Scott Wedgewood,24.5,DAL
12499,DAL,MIN,Jesper Wallstedt,28.5,MIN
12500,COL,VGK,Alexandar Georgiev,25.5,COL
12501,TB,NJ,Vitek Vanecek,26.5,NJ
12501,TB,NJ,Andrei Vasilevskiy,24.5,TB
12502,CAR,ANA,Pyotr Kochetkov,23.5,CAR
12503,PIT,VAN,Thatcher Demko,29.5,VAN
12503,PIT,VAN,Alex Nedeljkovic,26.5,PIT
12504,WSH,SEA,Darcy Kuemper,27.5,WSH
12504,WSH,SEA,Joey Daccord,27.5,SEA
12505,NYI,TOR,Ilya Sorokin,29.5,NYI
12505,NYI,TOR,Martin Jones,26.5,TOR
12506,MTL,SJ,Mackenzie Blackwood,28.5,SJ
12507,DET,EDM,Alex Lyon,28.5,DET
12507,DET,EDM,Calvin Pickard,26.5,EDM
12508,BUF,OTT,Ukko-Pekka Luukkonen,26.5,BUF
12508,BUF,OTT,Anton Forsberg,29.5,OTT
12509,FLA,LA,Sergei Bobrovsky,27.5,FLA
12509,FLA,LA,Cam Talbot,27.5,LA
12510,STL,NYR,Igor Shesterkin,26.5,NYR
12510,STL,NYR,Jordan Binnington,27.5,STL
12511,WPG,CHI,Petr Mrazek,28.5,CHI
12511,WPG,CHI,Laurent Brossoit,22.5,WPG
12512,ARI,CGY,Karel Vejmelka,27.5,ARI
12512,ARI,CGY,Jacob Markstrom,25.5,CGY
12513,VGK,BOS,Jeremy Swayman,28.5,BOS
12515,MIN,PHI,Carter Hart,26.5,PHI
12515,MIN,PHI,Marc-Andre Fleury,27.5,MIN
12516,WSH,NYR,Charlie Lindgren,27.5,WSH
12516,WSH,NYR,Jonathan Quick,27.5,NYR
12517,BUF,VAN,Ukko-Pekka Luukkonen,25.5,BUF
12518,OTT,SJ,Joonas Korpisalo,25.5,OTT
12518,OTT,SJ,Mackenzie Blackwood,30.5,SJ
12519,FLA,NJ,Nico Daws,28.5,NJ
12519,FLA,NJ,Sergei Bobrovsky,24.5,FLA
12520,TB,ANA,Lukas Dostal,29.5,ANA
12520,TB,ANA,Andrei Vasilevskiy,24.5,TB
12521,MTL,EDM,Sam Montembeault,29.5,MTL
12521,MTL,EDM,Stuart Skinner,24.5,EDM
12522,TOR,COL,Martin Jones,27.5,TOR
12522,TOR,COL,Alexandar Georgiev,28.5,COL
12523,CBJ,SEA,Daniil Tarasov,27.5,CBJ
12524,WPG,PHI,Connor Hellebuyck,26.5,WPG
12524,WPG,PHI,Samuel Ersson,27.5,PHI
12525,DET,LA,Alex Lyon,29.5,DET
12525,DET,LA,Cam Talbot,25.5,LA
12526,CAR,PIT,Tristan Jarry,28.5,PIT
12526,CAR,PIT,Antti Raanta,25.5,CAR
12527,NSH,NYI,Ilya Sorokin,29.5,NYI
12528,CHI,DAL,Petr Mrazek,27.5,CHI
12529,STL,BOS,Jeremy Swayman,27.5,BOS
12529,STL,BOS,Jordan Binnington,26.5,STL
12530,MIN,ARI,Filip Gustavsson,25.5,MIN
12530,MIN,ARI,Connor Ingram,26.5,ARI
12531,VGK,CGY,Logan Thompson,27.5,VGK
12531,VGK,CGY,Jacob Markstrom,26.5,CGY
12532,NYR,WSH,Igor Shesterkin,24.5,NYR
12532,NYR,WSH,Charlie Lindgren,28.5,WSH
12533,TOR,DET,Ilya Samsonov,24.5,TOR
12533,TOR,DET,James Reimer,29.5,DET
12535,BUF,SJ,Ukko-Pekka Luukkonen,23.5,BUF
12535,BUF,SJ,Kaapo Kahkonen,30.5,SJ
12536,FLA,ANA,Anthony Stolarz,24.5,FLA
12537,CBJ,VAN,Elvis Merzlikins,28.5,CBJ
12538,CAR,LA,Antti Raanta,25.5,CAR
12539,PIT,SEA,Tristan Jarry,25.5,PIT
12540,MIN,NYI,Marc-Andre Fleury,25.5,MIN
12541,MTL,COL,Jake Allen,28.5,MTL
12541,MTL,COL,Alexandar Georgiev,24.5,COL
12542,STL,PHI,Joel Hofer,28.5,STL
12542,STL,PHI,Carter Hart,26.5,PHI
12544,NYR,SEA,Chris Driedger,27.5,SEA
12544,NYR,SEA,Igor Shesterkin,24.5,NYR
12545,WSH,ANA,Darcy Kuemper,25.5,WSH
12545,WSH,ANA,John Gibson,27.5,ANA
12546,OTT,COL,Mads Sogaard,27.5,OTT
12547,WPG,NYI,Connor Hellebuyck,24.5,WPG
12548,DAL,LA,Cam Talbot,26.5,LA
12549,CHI,SJ,Mackenzie Blackwood,27.5,SJ
12549,CHI,SJ,Petr Mrazek,25.5,CHI
12550,CGY,ARI,Dan Vladar,24.5,CGY
12550,CGY,ARI,Connor Ingram,28.5,ARI
12551,EDM,TOR,Stuart Skinner,26.5,EDM
12551,EDM,TOR,Martin Jones,29.5,TOR
12552,FLA,DET,Sergei Bobrovsky,23.5,FLA
12552,FLA,DET,Alex Lyon,30.5,DET
12553,NJ,MTL,Nico Daws,25.5,NJ
12553,NJ,MTL,Sam Montembeault,28.5,MTL
12555,PHI,DAL,Jake Oettinger,28.5,DAL
12555,PHI,DAL,Samuel Ersson,25.5,PHI
12556,BOS,COL,Alexandar Georgiev,26.5,COL
12556,BOS,COL,Jeremy Swayman,27.5,BOS
12557,WSH,STL,Jordan Binnington,27.5,STL
12557,WSH,STL,Charlie Lindgren,26.5,WSH
12558,OTT,MTL,Cayden Primeau,29.5,MTL
12558,OTT,MTL,Joonas Korpisalo,24.5,OTT
12559,TB,MIN,Andrei Vasilevskiy,25.5,TB
12559,TB,MIN,Filip Gustavsson,27.5,MIN
12560,EDM,SEA,Stuart Skinner,24.5,EDM
12560,EDM,SEA,Joey Daccord,28.5,SEA
12561,CGY,TOR,Dan Vladar,26.5,CGY
12561,CGY,TOR,Martin Jones,26.5,TOR
12562,LA,NSH,David Rittich,25.5,LA
12563,VAN,ARI,Connor Ingram,27.5,ARI
12563,VAN,ARI,Thatcher Demko,25.5,VAN
12564,VGK,NYR,Logan Thompson,27.5,VGK
12564,VGK,NYR,Igor Shesterkin,25.5,NYR
12565,CAR,DET,Alex Lyon,30.5,DET
12565,CAR,DET,Antti Raanta,23.5,CAR
12566,CBJ,NJ,Elvis Merzlikins,28.5,CBJ
12567,FLA,MIN,Sergei Bobrovsky,25.5,FLA
12567,FLA,MIN,Marc-Andre Fleury,29.5,MIN
12568,CHI,NYI,Ilya Sorokin,26.5,NYI
12568,CHI,NYI,Petr Mrazek,27.5,CHI
12569,BUF,TB,Jonas Johansson,27.5,TB
12569,BUF,TB,Ukko-Pekka Luukkonen,25.5,BUF
12570,PHI,COL,Carter Hart,26.5,PHI
12571,ARI,NSH,Connor Ingram,27.5,ARI
12572,OTT,WPG,Connor Hellebuyck,28.5,WPG
12573,BOS,MTL,Sam Montembeault,28.5,MTL
12573,BOS,MTL,Linus Ullmark,25.5,BOS
12574,VAN,TOR,Martin Jones,26.5,TOR
12574,VAN,TOR,Thatcher Demko,27.5,VAN
12575,NJ,DAL,Nico Daws,25.5,NJ
12575,NJ,DAL,Scott Wedgewood,26.5,DAL
12576,STL,WSH,Jordan Binnington,26.5,STL
12576,STL,WSH,Charlie Lindgren,26.5,WSH
12577,VGK,PIT,Logan Thompson,28.5,VGK
12577,VGK,PIT,Tristan Jarry,25.5,PIT
12578,SJ,ANA,Mackenzie Blackwood,26.5,SJ
12579,CGY,EDM,Dan Vladar,27.5,CGY
12579,CGY,EDM,Stuart Skinner,25.5,EDM
12580,LA,NYR,David Rittich,25.5,LA
12580,LA,NYR,Jonathan Quick,27.5,NYR
12581,PHI,OTT,Mads Sogaard,28.5,OTT
12582,CAR,MIN,Antti Raanta,23.5,CAR
12582,CAR,MIN,Filip Gustavsson,29.5,MIN
12583,DET,TB,Alex Lyon,28.5,DET
12584,NYI,DAL,Ilya Sorokin,28.5,NYI
12584,NYI,DAL,Scott Wedgewood,24.5,DAL
12585,ANA,NYR,Igor Shesterkin,24.5,NYR
12585,ANA,NYR,Lukas Dostal,29.5,ANA
12586,SEA,TOR,Joey Daccord,28.5,SEA
12586,SEA,TOR,Ilya Samsonov,25.5,TOR
12587,BOS,WPG,Jeremy Swayman,27.5,BOS
12587,BOS,WPG,Connor Hellebuyck,27.5,WPG
12588,NJ,VGK,Vitek Vanecek,27.5,NJ
12588,NJ,VGK,Logan Thompson,26.5,VGK
12589,NSH,FLA,Anthony Stolarz,27.5,FLA
12589,NSH,FLA,Juuse Saros,27.5,NSH
12590,ARI,PIT,Connor Ingram,28.5,ARI
12590,ARI,PIT,Tristan Jarry,25.5,PIT
12591,VAN,CHI,Thatcher Demko,24.5,VAN
12591,VAN,CHI,Petr Mrazek,27.5,CHI
12592,LA,SJ,Kaapo Kahkonen,30.5,SJ
12592,LA,SJ,David Rittich,22.5,LA
12593,MTL,OTT,Jake Allen,29.5,MTL
12593,MTL,OTT,Joonas Korpisalo,25.5,OTT
12594,DET,DAL,Jake Oettinger,25.5,DAL
12594,DET,DAL,Alex Lyon,27.5,DET
12595,PHI,TB,Samuel Ersson,24.5,PHI
12596,NYI,VGK,Ilya Sorokin,28.5,NYI
12596,NYI,VGK,Adin Hill,26.5,VGK
12597,MIN,WSH,Filip Gustavsson,26.5,MIN
12597,MIN,WSH,Darcy Kuemper,27.5,WSH
12598,CGY,STL,Jordan Binnington,27.5,STL
12598,CGY,STL,Jacob Markstrom,25.5,CGY
12599,EDM,CBJ,Elvis Merzlikins,31.5,CBJ
12599,EDM,CBJ,Stuart Skinner,24.5,EDM
12600,ANA,BUF,John Gibson,28.5,ANA
12600,ANA,BUF,Ukko-Pekka Luukkonen,24.5,BUF
12601,SJ,NYR,Mackenzie Blackwood,28.5,SJ
12601,SJ,NYR,Igor Shesterkin,23.5,NYR
12602,TOR,WPG,Laurent Brossoit,27.5,WPG
12602,TOR,WPG,Ilya Samsonov,25.5,TOR
12603,FLA,ARI,Karel Vejmelka,30.5,ARI
12603,FLA,ARI,Sergei Bobrovsky,24.5,FLA
12604,BOS,CAR,Linus Ullmark,27.5,BOS
12604,BOS,CAR,Spencer Martin,25.5,CAR
12605,COL,WSH,Charlie Lindgren,28.5,WSH
12605,COL,WSH,Alexandar Georgiev,25.5,COL
12606,SEA,CHI,Joey Daccord,24.5,SEA
12606,SEA,CHI,Arvid Soderblom,27.5,CHI
12607,VAN,STL,Joel Hofer,27.5,STL
12607,VAN,STL,Casey DeSmith,25.5,VAN
12608,LA,BUF,Cam Talbot,26.5,LA
12608,LA,BUF,Devon Levi,28.5,BUF
12609,DET,PHI,Samuel Ersson,23.5,PHI
12609,DET,PHI,Alex Lyon,29.5,DET
12610,TB,ARI,Connor Ingram,27.5,ARI
12610,TB,ARI,Andrei Vasilevskiy,25.5,TB
12611,OTT,BOS,Jeremy Swayman,28.5,BOS
12611,OTT,BOS,Joonas Korpisalo,25.5,OTT
12612,MTL,NYI,Sam Montembeault,27.5,MTL
12612,MTL,NYI,Semyon Varlamov,27.5,NYI
12613,CAR,NJ,Antti Raanta,23.5,CAR
12613,CAR,NJ,Nico Daws,29.5,NJ
12614,MIN,NSH,Filip Gustavsson,28.5,MIN
12614,MIN,NSH,Juuse Saros,26.5,NSH
12615,DAL,ANA,Jake Oettinger,24.5,DAL
12616,EDM,CHI,Calvin Pickard,23.5,EDM
12616,EDM,CHI,Petr Mrazek,30.5,CHI
12617,CGY,CBJ,Jacob Markstrom,26.5,CGY
12617,CGY,CBJ,Daniil Tarasov,29.5,CBJ
12618,NYR,VGK,Igor Shesterkin,23.5,NYR
12618,NYR,VGK,Adin Hill,27.5,VGK
12619,PIT,FLA,Alex Nedeljkovic,28.5,PIT
12619,PIT,FLA,Sergei Bobrovsky,27.5,FLA
12620,COL,LA,Cam Talbot,26.5,LA
12620,COL,LA,Alexandar Georgiev,27.5,COL
12621,SEA,STL,Jordan Binnington,27.5,STL
12622,PHI,BOS,Samuel Ersson,24.5,PHI
12622,PHI,BOS,Linus Ullmark,28.5,BOS
12623,DAL,WSH,Charlie Lindgren,27.5,WSH
12623,DAL,WSH,Jake Oettinger,25.5,DAL
12624,EDM,NSH,Stuart Skinner,26.5,EDM
12625,SJ,BUF,Kaapo Kahkonen,30.5,SJ
12625,SJ,BUF,Ukko-Pekka Luukkonen,24.5,BUF
12626,OTT,NYR,Joonas Korpisalo,25.5,OTT
12627,PIT,MTL,Tristan Jarry,24.5,PIT
12627,PIT,MTL,Jake Allen,30.5,MTL
12628,DET,VGK,Alex Lyon,27.5,DET
12629,WPG,TOR,Ilya Samsonov,26.5,TOR
12629,WPG,TOR,Connor Hellebuyck,27.5,WPG
12630,CAR,ARI,Connor Ingram,29.5,ARI
12630,CAR,ARI,Antti Raanta,22.5,CAR
12632,NYI,FLA,Semyon Varlamov,30.5,NYI
12632,NYI,FLA,Anthony Stolarz,26.5,FLA
12633,MIN,ANA,Filip Gustavsson,25.5,MIN
12633,MIN,ANA,Lukas Dostal,29.5,ANA
12634,VAN,CBJ,Thatcher Demko,26.5,VAN
12634,VAN,CBJ,Elvis Merzlikins,27.5,CBJ
12635,CGY,CHI,Petr Mrazek,28.5,CHI
12635,CGY,CHI,Jacob Markstrom,24.5,CGY
12636,STL,LA,Joel Hofer,29.5,STL
12637,SEA,CBJ,Daniil Tarasov,28.5,CBJ
12637,SEA,CBJ,Joey Daccord,26.5,SEA
12638,OTT,NSH,Juuse Saros,28.5,NSH
12638,OTT,NSH,Mads Sogaard,26.5,OTT
12639,STL,CBJ,Jordan Binnington,27.5,STL
12639,STL,CBJ,Elvis Merzlikins,26.5,CBJ
12640,SJ,SEA,Mackenzie Blackwood,28.5,SJ
12640,SJ,SEA,Joey Daccord,25.5,SEA
12641,DET,OTT,Alex Lyon,29.5,DET
12641,DET,OTT,Joonas Korpisalo,24.5,OTT
12642,NSH,LA,David Rittich,26.5,LA
12642,NSH,LA,Juuse Saros,28.5,NSH
12643,ANA,SJ,Kaapo Kahkonen,28.5,SJ
12643,ANA,SJ,John Gibson,25.5,ANA
12644,NYR,COL,Alexandar Georgiev,26.5,COL
12644,NYR,COL,Jonathan Quick,26.5,NYR
12645,TOR,NYI,Ilya Sorokin,30.5,NYI
12645,TOR,NYI,Ilya Samsonov,25.5,TOR
12646,WSH,MTL,Sam Montembeault,28.5,MTL
12646,WSH,MTL,Charlie Lindgren,24.5,WSH
12647,BOS,CGY,Jeremy Swayman,26.5,BOS
12647,BOS,CGY,Jacob Markstrom,26.5,CGY
12648,PIT,WPG,Tristan Jarry,26.5,PIT
12648,PIT,WPG,Connor Hellebuyck,28.5,WPG
12649,FLA,PHI,Anthony Stolarz,26.5,FLA
12649,FLA,PHI,Samuel Ersson,28.5,PHI
12650,BUF,DAL,Ukko-Pekka Luukkonen,26.5,BUF
12650,BUF,DAL,Jake Oettinger,28.5,DAL
12651,CAR,VAN,Pyotr Kochetkov,24.5,CAR
12651,CAR,VAN,Thatcher Demko,29.5,VAN
12652,NJ,COL,Vitek Vanecek,26.5,NJ
12652,NJ,COL,Justus Annunen,26.5,COL
12653,VGK,EDM,Adin Hill,28.5,VGK
12653,VGK,EDM,Stuart Skinner,25.5,EDM
12654,NYR,TB,Jonathan Quick,25.5,NYR
12654,NYR,TB,Andrei Vasilevskiy,27.5,TB
12655,TOR,DAL,Ilya Samsonov,26.5,TOR
12655,TOR,DAL,Scott Wedgewood,28.5,DAL
12656,CHI,MIN,Filip Gustavsson,25.5,MIN
12656,CHI,MIN,Petr Mrazek,27.5,CHI
12657,FLA,WSH,Sergei Bobrovsky,24.5,FLA
12657,FLA,WSH,Darcy Kuemper,29.5,WSH
12658,PHI,WPG,Laurent Brossoit,28.5,WPG
12658,PHI,WPG,Samuel Ersson,25.5,PHI
12659,NJ,CGY,Vitek Vanecek,26.5,NJ
12659,NJ,CGY,Jacob Markstrom,27.5,CGY
12660,BOS,VAN,Linus Ullmark,26.5,BOS
12660,BOS,VAN,Thatcher Demko,26.5,VAN
12661,NYI,TB,Jonas Johansson,27.5,TB
12661,NYI,TB,Ilya Sorokin,27.5,NYI
12662,CAR,COL,Pyotr Kochetkov,25.5,CAR
12662,CAR,COL,Alexandar Georgiev,28.5,COL
12663,ARI,VGK,Connor Ingram,26.5,ARI
12664,MIN,PIT,Alex Nedeljkovic,27.5,PIT
