game_id,home_team,away_team,goalie_name,opening_line,goalieTeam
12664,MIN,PIT,Marc-Andre Fleury,27.5,MIN
12665,CHI,NYR,Igor Shesterkin,23.5,NYR
12665,CHI,NYR,Petr Mrazek,27.5,CHI
12666,ANA,EDM,Calvin Pickard,24.5,EDM
12666,ANA,EDM,John Gibson,29.5,ANA
12667,MTL,DAL,Sam Montembeault,29.5,MTL
12667,MTL,DAL,Jake Oettinger,25.5,DAL
12668,DET,VAN,Alex Lyon,26.5,DET
12669,BUF,STL,Ukko-Pekka Luukkonen,24.5,BUF
12669,BUF,STL,Joel Hofer,30.5,STL
12670,NYI,CGY,Jacob Markstrom,27.5,CGY
12670,NYI,CGY,Semyon Varlamov,28.5,NYI
12671,BOS,WSH,Jeremy Swayman,25.5,BOS
12671,BOS,WSH,Charlie Lindgren,27.5,WSH
12672,FLA,COL,Alexandar Georgiev,28.5,COL
12672,FLA,COL,Sergei Bobrovsky,26.5,FLA
12673,CBJ,TB,Andrei Vasilevskiy,26.5,TB
12673,CBJ,TB,Elvis Merzlikins,27.5,CBJ
12674,CAR,NJ,Pyotr Kochetkov,25.5,CAR
12675,PHI,SEA,Cal Petersen,24.5,PHI
12676,WPG,PIT,Tristan Jarry,27.5,PIT
12676,WPG,PIT,Connor Hellebuyck,27.5,WPG
12677,OTT,TOR,Joonas Korpisalo,26.5,OTT
12677,OTT,TOR,Martin Jones,27.5,TOR
12678,NSH,ARI,Connor Ingram,29.5,ARI
12678,NSH,ARI,Juuse Saros,24.5,NSH
12679,LA,EDM,David Rittich,26.5,LA
12679,LA,EDM,Stuart Skinner,26.5,EDM
12680,MTL,STL,Jake Allen,28.5,MTL
12680,MTL,STL,Jordan Binnington,25.5,STL
12681,WSH,VAN,Thatcher Demko,26.5,VAN
12681,WSH,VAN,Darcy Kuemper,26.5,WSH
12682,NJ,SEA,Nico Daws,26.5,NJ
12683,NYR,CGY,Jacob Markstrom,27.5,CGY
12683,NYR,CGY,Igor Shesterkin,25.5,NYR
12684,PHI,ARI,Karel Vejmelka,30.5,ARI
12684,PHI,ARI,Samuel Ersson,22.5,PHI
12685,VGK,MIN,Filip Gustavsson,27.5,MIN
12685,VGK,MIN,Adin Hill,26.5,VGK
12686,OTT,CBJ,Daniil Tarasov,29.5,CBJ
12686,OTT,CBJ,Anton Forsberg,26.5,OTT
12687,BOS,TB,Linus Ullmark,26.5,BOS
12687,BOS,TB,Andrei Vasilevskiy,25.5,TB
12688,WSH,COL,Charlie Lindgren,27.5,WSH
12688,WSH,COL,Alexandar Georgiev,26.5,COL
12689,BUF,LA,David Rittich,27.5,LA
12689,BUF,LA,Ukko-Pekka Luukkonen,27.5,BUF
12690,MTL,ANA,Cayden Primeau,26.5,MTL
12691,TOR,STL,Ilya Samsonov,23.5,TOR
12691,TOR,STL,Jordan Binnington,28.5,STL
12692,NYI,SEA,Ilya Sorokin,26.5,NYI
12692,NYI,SEA,Philipp Grubauer,26.5,SEA
12693,NSH,NJ,Juuse Saros,26.5,NSH
12694,DAL,CAR,Pyotr Kochetkov,26.5,CAR
12694,DAL,CAR,Jake Oettinger,28.5,DAL
12695,CHI,VAN,Thatcher Demko,24.5,VAN
12695,CHI,VAN,Petr Mrazek,27.5,CHI
12696,EDM,DET,Stuart Skinner,24.5,EDM
12697,PIT,FLA,Sergei Bobrovsky,27.5,FLA
12697,PIT,FLA,Tristan Jarry,28.5,PIT
12698,WPG,SJ,Connor Hellebuyck,24.5,WPG
12698,WPG,SJ,Kaapo Kahkonen,30.5,SJ
12699,ARI,MIN,Connor Ingram,27.5,ARI
12699,ARI,MIN,Marc-Andre Fleury,25.5,MIN
12700,TB,COL,Andrei Vasilevskiy,26.5,TB
12700,TB,COL,Justus Annunen,26.5,COL
12701,TOR,PHI,Samuel Ersson,26.5,PHI
12701,TOR,PHI,Ilya Samsonov,26.5,TOR
12702,NYR,MTL,Sam Montembeault,30.5,MTL
12702,NYR,MTL,Jonathan Quick,24.5,NYR
12703,NJ,LA,Nico Daws,28.5,NJ
12703,NJ,LA,David Rittich,27.5,LA
12704,BOS,SEA,Jeremy Swayman,26.5,BOS
12704,BOS,SEA,Joey Daccord,26.5,SEA
12705,OTT,ANA,Joonas Korpisalo,23.5,OTT
12705,OTT,ANA,John Gibson,30.5,ANA
12706,BUF,FLA,Eric Comrie,27.5,BUF
12706,BUF,FLA,Anthony Stolarz,27.5,FLA
12707,STL,EDM,Stuart Skinner,24.5,EDM
12707,STL,EDM,Jordan Binnington,28.5,STL
12708,CHI,PIT,Arvid Soderblom,28.5,CHI
12708,CHI,PIT,Alex Nedeljkovic,25.5,PIT
12709,CGY,SJ,Mackenzie Blackwood,29.5,SJ
12709,CGY,SJ,Dustin Wolf,24.5,CGY
12710,NSH,DAL,Juuse Saros,27.5,NSH
12710,NSH,DAL,Jake Oettinger,28.5,DAL
12711,VAN,DET,Alex Lyon,27.5,DET
12711,VAN,DET,Thatcher Demko,25.5,VAN
12712,ARI,CAR,Karel Vejmelka,29.5,ARI
12713,BOS,LA,Linus Ullmark,27.5,BOS
12713,BOS,LA,David Rittich,27.5,LA
12714,DAL,EDM,Jake Oettinger,27.5,DAL
12714,DAL,EDM,Calvin Pickard,26.5,EDM
12715,CHI,OTT,Joonas Korpisalo,24.5,OTT
12715,CHI,OTT,Petr Mrazek,29.5,CHI
12716,CGY,DET,James Reimer,28.5,DET
12717,STL,NSH,Jordan Binnington,28.5,STL
12718,MIN,BUF,Ukko-Pekka Luukkonen,26.5,BUF
12718,MIN,BUF,Filip Gustavsson,28.5,MIN
12719,TB,FLA,Sergei Bobrovsky,26.5,FLA
12720,TOR,ANA,Martin Jones,24.5,TOR
12720,TOR,ANA,Lukas Dostal,29.5,ANA
12721,MTL,WSH,Jake Allen,27.5,MTL
12721,MTL,WSH,Darcy Kuemper,26.5,WSH
12722,NJ,PHI,Samuel Ersson,27.5,PHI
12722,NJ,PHI,Nico Daws,27.5,NJ
12723,VAN,WPG,Connor Hellebuyck,25.5,WPG
12723,VAN,WPG,Thatcher Demko,27.5,VAN
12724,VGK,CAR,Spencer Martin,25.5,CAR
12724,VGK,CAR,Adin Hill,28.5,VGK
12725,SJ,CBJ,Kaapo Kahkonen,28.5,SJ
12725,SJ,CBJ,Elvis Merzlikins,25.5,CBJ
12726,NYI,NYR,Ilya Sorokin,28.5,NYI
12726,NYI,NYR,Igor Shesterkin,26.5,NYR
12727,PIT,LA,Tristan Jarry,26.5,PIT
12728,COL,ARI,Karel Vejmelka,29.5,ARI
12729,BUF,ANA,John Gibson,29.5,ANA
12729,BUF,ANA,Ukko-Pekka Luukkonen,23.5,BUF
12730,STL,TOR,Joel Hofer,28.5,STL
12731,BOS,DAL,Jeremy Swayman,26.5,BOS
12731,BOS,DAL,Jake Oettinger,27.5,DAL
12732,MIN,VAN,Casey DeSmith,27.5,VAN
12733,SEA,DET,Alex Lyon,27.5,DET
12733,SEA,DET,Joey Daccord,25.5,SEA
12734,ARI,EDM,Stuart Skinner,24.5,EDM
12734,ARI,EDM,Matt Villalta,28.5,ARI
12735,CGY,WPG,Connor Hellebuyck,27.5,WPG
12736,SJ,VGK,Mackenzie Blackwood,28.5,SJ
12737,TB,OTT,Andrei Vasilevskiy,27.5,TB
12737,TB,OTT,Anton Forsberg,27.5,OTT
12738,CAR,CHI,Spencer Martin,24.5,CAR
12738,CAR,CHI,Petr Mrazek,29.5,CHI
12739,PIT,NYI,Ilya Sorokin,29.5,NYI
12739,PIT,NYI,Alex Nedeljkovic,27.5,PIT
12740,FLA,OTT,Sergei Bobrovsky,27.5,FLA
12740,FLA,OTT,Joonas Korpisalo,27.5,OTT
12741,NYR,DAL,Scott Wedgewood,27.5,DAL
12741,NYR,DAL,Igor Shesterkin,26.5,NYR
12742,WSH,NJ,Charlie Lindgren,27.5,WSH
12743,WPG,MIN,Marc-Andre Fleury,27.5,MIN
12743,WPG,MIN,Laurent Brossoit,25.5,WPG
12744,COL,VAN,Alexandar Georgiev,25.5,COL
12744,COL,VAN,Thatcher Demko,27.5,VAN
12745,VGK,NSH,Adin Hill,27.5,VGK
12746,LA,CBJ,Cam Talbot,26.5,LA
12746,LA,CBJ,Elvis Merzlikins,28.5,CBJ
12747,MTL,BUF,Ukko-Pekka Luukkonen,25.5,BUF
12747,MTL,BUF,Sam Montembeault,29.5,MTL
12748,CHI,PHI,Samuel Ersson,23.5,PHI
12748,CHI,PHI,Arvid Soderblom,29.5,CHI
12749,ARI,TOR,Karel Vejmelka,28.5,ARI
12749,ARI,TOR,Ilya Samsonov,24.5,TOR
12750,EDM,BOS,Stuart Skinner,25.5,EDM
12751,ANA,CBJ,Daniil Tarasov,26.5,CBJ
12751,ANA,CBJ,John Gibson,28.5,ANA
12752,NJ,NYR,Nico Daws,26.5,NJ
12752,NJ,NYR,Igor Shesterkin,28.5,NYR
12753,OTT,DAL,Anton Forsberg,27.5,OTT
12753,OTT,DAL,Jake Oettinger,28.5,DAL
12754,PIT,MTL,Tristan Jarry,24.5,PIT
12754,PIT,MTL,Cayden Primeau,28.5,MTL
12755,CAR,FLA,Pyotr Kochetkov,26.5,CAR
12755,CAR,FLA,Sergei Bobrovsky,28.5,FLA
12756,DET,COL,Alex Lyon,28.5,DET
12756,DET,COL,Justus Annunen,26.5,COL
12757,TB,WSH,Andrei Vasilevskiy,25.5,TB
12757,TB,WSH,Charlie Lindgren,27.5,WSH
12758,STL,NYI,Semyon Varlamov,26.5,NYI
12758,STL,NYI,Jordan Binnington,27.5,STL
12759,CGY,BOS,Linus Ullmark,28.5,BOS
12759,CGY,BOS,Jacob Markstrom,25.5,CGY
12760,SEA,VAN,Thatcher Demko,26.5,VAN
12760,SEA,VAN,Philipp Grubauer,24.5,SEA
12761,VGK,TOR,Adin Hill,28.5,VGK
12762,LA,NSH,David Rittich,28.5,LA
12762,LA,NSH,Juuse Saros,28.5,NSH
12763,CBJ,BUF,Daniil Tarasov,28.5,CBJ
12763,CBJ,BUF,Ukko-Pekka Luukkonen,26.5,BUF
12764,CHI,WPG,Petr Mrazek,29.5,CHI
12764,CHI,WPG,Connor Hellebuyck,24.5,WPG
12765,EDM,MIN,Filip Gustavsson,28.5,MIN
12765,EDM,MIN,Calvin Pickard,25.5,EDM
12766,DET,STL,Jordan Binnington,27.5,STL
12766,DET,STL,Alex Lyon,25.5,DET
12767,NYI,TB,Andrei Vasilevskiy,27.5,TB
12767,NYI,TB,Ilya Sorokin,27.5,NYI
12769,PHI,NYR,Samuel Ersson,24.5,PHI
12769,PHI,NYR,Igor Shesterkin,29.5,NYR
12770,FLA,WSH,Anthony Stolarz,24.5,FLA
12770,FLA,WSH,Charlie Lindgren,29.5,WSH
12771,CAR,DAL,Pyotr Kochetkov,25.5,CAR
12771,CAR,DAL,Jake Oettinger,29.5,DAL
12772,VAN,BOS,Jeremy Swayman,27.5,BOS
12772,VAN,BOS,Thatcher Demko,26.5,VAN
12773,COL,TOR,Ilya Samsonov,26.5,TOR
12773,COL,TOR,Alexandar Georgiev,27.5,COL
12774,OTT,VGK,Anton Forsberg,25.5,OTT
12774,OTT,VGK,Logan Thompson,28.5,VGK
12775,SJ,NSH,Kaapo Kahkonen,29.5,SJ
12775,SJ,NSH,Juuse Saros,25.5,NSH
12776,SEA,MIN,Marc-Andre Fleury,26.5,MIN
12776,SEA,MIN,Joey Daccord,25.5,SEA
12777,EDM,CGY,Stuart Skinner,25.5,EDM
12777,EDM,CGY,Dan Vladar,28.5,CGY
12778,LA,ANA,John Gibson,29.5,ANA
12778,LA,ANA,David Rittich,23.5,LA
12779,NJ,TB,Jonas Johansson,28.5,TB
12780,PIT,PHI,Tristan Jarry,27.5,PIT
12780,PIT,PHI,Cal Petersen,27.5,PHI
12781,BUF,CAR,Ukko-Pekka Luukkonen,27.5,BUF
12781,BUF,CAR,Spencer Martin,27.5,CAR
12782,CHI,DET,James Reimer,26.5,DET
12782,CHI,DET,Petr Mrazek,27.5,CHI
12783,WPG,ARI,Connor Hellebuyck,24.5,WPG
12783,WPG,ARI,Connor Ingram,28.5,ARI
12784,CBJ,NYR,Jonathan Quick,27.5,NYR
12784,CBJ,NYR,Elvis Merzlikins,27.5,CBJ
12786,WSH,OTT,Anton Forsberg,26.5,OTT
12786,WSH,OTT,Darcy Kuemper,28.5,WSH
12787,DAL,NYI,Ilya Sorokin,28.5,NYI
12787,DAL,NYI,Scott Wedgewood,26.5,DAL
12788,EDM,LA,David Rittich,27.5,LA
12788,EDM,LA,Stuart Skinner,26.5,EDM
12789,SEA,BOS,Linus Ullmark,27.5,BOS
12789,SEA,BOS,Philipp Grubauer,25.5,SEA
12790,MTL,ARI,Sam Montembeault,26.5,MTL
12790,MTL,ARI,Connor Ingram,27.5,ARI
12791,TOR,VGK,Ilya Samsonov,24.5,TOR
12791,TOR,VGK,Adin Hill,29.5,VGK
12792,FLA,BUF,Sergei Bobrovsky,26.5,FLA
12792,FLA,BUF,Ukko-Pekka Luukkonen,30.5,BUF
12793,PHI,TB,Andrei Vasilevskiy,27.5,TB
12793,PHI,TB,Samuel Ersson,23.5,PHI
12794,DET,WSH,Alex Lyon,25.5,DET
12794,DET,WSH,Charlie Lindgren,27.5,WSH
12795,NSH,OTT,Joonas Korpisalo,26.5,OTT
12795,NSH,OTT,Juuse Saros,27.5,NSH
12796,MIN,CAR,Pyotr Kochetkov,25.5,CAR
12796,MIN,CAR,Filip Gustavsson,28.5,MIN
12797,WPG,STL,Joel Hofer,29.5,STL
12797,WPG,STL,Laurent Brossoit,24.5,WPG
12798,CGY,LA,Jacob Markstrom,27.5,CGY
12798,CGY,LA,Cam Talbot,27.5,LA
12799,COL,DAL,Jake Oettinger,28.5,DAL
12799,COL,DAL,Alexandar Georgiev,25.5,COL
12800,VAN,PIT,Thatcher Demko,26.5,VAN
12800,VAN,PIT,Tristan Jarry,25.5,PIT
12801,SJ,NJ,Mackenzie Blackwood,30.5,SJ
12801,SJ,NJ,Nico Daws,24.5,NJ
12802,NYR,CBJ,Elvis Merzlikins,28.5,CBJ
12802,NYR,CBJ,Igor Shesterkin,27.5,NYR
12803,EDM,STL,Stuart Skinner,24.5,EDM
12803,EDM,STL,Jordan Binnington,30.5,STL
12804,FLA,MTL,Sam Montembeault,30.5,MTL
12804,FLA,MTL,Anthony Stolarz,24.5,FLA
12805,TB,BUF,Andrei Vasilevskiy,27.5,TB
12805,TB,BUF,Ukko-Pekka Luukkonen,26.5,BUF
12806,TOR,ARI,Joseph Woll,25.5,TOR
12806,TOR,ARI,Connor Ingram,28.5,ARI
12807,BOS,VGK,Jeremy Swayman,26.5,BOS
12808,CBJ,CAR,Daniil Tarasov,29.5,CBJ
12808,CBJ,CAR,Spencer Martin,26.5,CAR
12809,DET,NYI,Ilya Sorokin,27.5,NYI
12809,DET,NYI,Alex Lyon,26.5,DET
12810,DAL,WPG,Connor Hellebuyck,27.5,WPG
12810,DAL,WPG,Jake Oettinger,26.5,DAL
12811,NSH,MIN,Juuse Saros,26.5,NSH
12811,NSH,MIN,Filip Gustavsson,27.5,MIN
12812,CHI,COL,Justus Annunen,25.5,COL
12812,CHI,COL,Petr Mrazek,28.5,CHI
12813,SEA,PIT,Tristan Jarry,25.5,PIT
12813,SEA,PIT,Philipp Grubauer,26.5,SEA
12814,VAN,LA,Thatcher Demko,26.5,VAN
12814,VAN,LA,Cam Talbot,27.5,LA
12815,SJ,ANA,John Gibson,26.5,ANA
12815,SJ,ANA,Kaapo Kahkonen,28.5,SJ
12816,WSH,PHI,Charlie Lindgren,28.5,WSH
12817,OTT,ARI,Karel Vejmelka,29.5,ARI
12818,ANA,NJ,Nico Daws,25.5,NJ
12819,CAR,WPG,Connor Hellebuyck,28.5,WPG
12819,CAR,WPG,Pyotr Kochetkov,25.5,CAR
12820,STL,MIN,Jordan Binnington,27.5,STL
12820,STL,MIN,Marc-Andre Fleury,25.5,MIN
12821,SEA,EDM,Stuart Skinner,26.5,EDM
12822,NSH,COL,Juuse Saros,28.5,NSH
12822,NSH,COL,Alexandar Georgiev,27.5,COL
12823,BUF,VGK,Ukko-Pekka Luukkonen,25.5,BUF
12823,BUF,VGK,Logan Thompson,28.5,VGK
12824,TOR,NYR,Ilya Samsonov,25.5,TOR
12824,TOR,NYR,Igor Shesterkin,28.5,NYR
12825,PHI,OTT,Mads Sogaard,28.5,OTT
12825,PHI,OTT,Felix Sandstrom,26.5,PHI
12826,TB,MTL,Cayden Primeau,27.5,MTL
12826,TB,MTL,Andrei Vasilevskiy,25.5,TB
12827,DET,FLA,Alex Lyon,29.5,DET
12827,DET,FLA,Sergei Bobrovsky,24.5,FLA
12828,NYI,BOS,Linus Ullmark,27.5,BOS
12828,NYI,BOS,Ilya Sorokin,27.5,NYI
12829,DAL,SJ,Jake Oettinger,23.5,DAL
12829,DAL,SJ,Magnus Chrona,30.5,SJ
12830,CHI,CBJ,Elvis Merzlikins,26.5,CBJ
12830,CHI,CBJ,Arvid Soderblom,28.5,CHI
12831,CGY,PIT,Tristan Jarry,27.5,PIT
12831,CGY,PIT,Jacob Markstrom,27.5,CGY
12832,WSH,ARI,Charlie Lindgren,25.5,WSH
12832,WSH,ARI,Karel Vejmelka,29.5,ARI
12833,LA,NJ,Nico Daws,28.5,NJ
12833,LA,NJ,Cam Talbot,27.5,LA
12834,BUF,WPG,Laurent Brossoit,27.5,WPG
12835,MIN,SJ,Filip Gustavsson,24.5,MIN
12835,MIN,SJ,Kaapo Kahkonen,30.5,SJ
12836,ANA,VAN,Casey DeSmith,23.5,VAN
12837,EDM,PIT,Alex Nedeljkovic,28.5,PIT
12837,EDM,PIT,Calvin Pickard,25.5,EDM
12838,CBJ,VGK,Adin Hill,28.5,VGK
12838,CBJ,VGK,Daniil Tarasov,27.5,CBJ
12839,TOR,BOS,Jeremy Swayman,29.5,BOS
12840,NYR,FLA,Igor Shesterkin,29.5,NYR
12840,NYR,FLA,Sergei Bobrovsky,26.5,FLA
12841,PHI,STL,Samuel Ersson,22.5,PHI
12841,PHI,STL,Jordan Binnington,29.5,STL
12842,COL,CHI,Petr Mrazek,29.5,CHI
12842,COL,CHI,Justus Annunen,24.5,COL
12843,CGY,SEA,Jacob Markstrom,26.5,CGY
12843,CGY,SEA,Philipp Grubauer,26.5,SEA
12844,PIT,CBJ,Tristan Jarry,25.5,PIT
12844,PIT,CBJ,Jet Greaves,29.5,CBJ
12845,NJ,FLA,Akira Schmid,28.5,NJ
12845,NJ,FLA,Anthony Stolarz,28.5,FLA
12846,BOS,EDM,Linus Ullmark,28.5,BOS
12846,BOS,EDM,Stuart Skinner,25.5,EDM
12847,NYI,STL,Ilya Sorokin,25.5,NYI
12847,NYI,STL,Joel Hofer,28.5,STL
12848,WPG,SEA,Connor Hellebuyck,26.5,WPG
12849,NSH,MTL,Jake Allen,28.5,MTL
12849,NSH,MTL,Juuse Saros,25.5,NSH
12850,ARI,CHI,Connor Ingram,25.5,ARI
12850,ARI,CHI,Arvid Soderblom,27.5,CHI
12851,SJ,DAL,Kaapo Kahkonen,30.5,SJ
12851,SJ,DAL,Jake Oettinger,23.5,DAL
12852,LA,VAN,Thatcher Demko,27.5,VAN
12852,LA,VAN,Cam Talbot,25.5,LA
12853,TOR,BUF,Ukko-Pekka Luukkonen,27.5,BUF
12853,TOR,BUF,Ilya Samsonov,26.5,TOR
12854,COL,DET,Alexandar Georgiev,25.5,COL
12854,COL,DET,Alex Lyon,28.5,DET
12855,ANA,OTT,Mads Sogaard,23.5,OTT
12855,ANA,OTT,Lukas Dostal,30.5,ANA
12856,PIT,WSH,Tristan Jarry,24.5,PIT
12857,BOS,TOR,Jeremy Swayman,28.5,BOS
12858,NJ,STL,Jordan Binnington,30.5,STL
12858,NJ,STL,Nico Daws,24.5,NJ
12859,CAR,MTL,Sam Montembeault,30.5,MTL
12859,CAR,MTL,Frederik Andersen,23.5,CAR
12860,FLA,PHI,Samuel Ersson,27.5,PHI
12861,TB,CGY,Jacob Markstrom,26.5,CGY
12861,TB,CGY,Andrei Vasilevskiy,26.5,TB
12862,CBJ,EDM,Daniil Tarasov,29.5,CBJ
12862,CBJ,EDM,Calvin Pickard,25.5,EDM
12863,NSH,BUF,Eric Comrie,27.5,BUF
12864,ARI,MIN,Karel Vejmelka,27.5,ARI
12864,ARI,MIN,Marc-Andre Fleury,25.5,MIN
12865,VGK,VAN,Adin Hill,26.5,VGK
12865,VGK,VAN,Thatcher Demko,25.5,VAN
12866,SJ,NYI,Magnus Chrona,29.5,SJ
12866,SJ,NYI,Ilya Sorokin,24.5,NYI
12867,LA,OTT,Cam Talbot,26.5,LA
12867,LA,OTT,Joonas Korpisalo,27.5,OTT
12868,ARI,DET,Alex Lyon,27.5,DET
12868,ARI,DET,Connor Ingram,27.5,ARI
12869,COL,MIN,Filip Gustavsson,28.5,MIN
12869,COL,MIN,Alexandar Georgiev,26.5,COL
12870,SEA,WPG,Laurent Brossoit,26.5,WPG
12871,ANA,DAL,John Gibson,28.5,ANA
12871,ANA,DAL,Jake Oettinger,22.5,DAL
12872,NJ,CAR,Pyotr Kochetkov,26.5,CAR
12872,NJ,CAR,Nico Daws,27.5,NJ
12873,CBJ,NSH,Daniil Tarasov,29.5,CBJ
12873,CBJ,NSH,Kevin Lankinen,26.5,NSH
12874,BUF,EDM,Stuart Skinner,27.5,EDM
12874,BUF,EDM,Ukko-Pekka Luukkonen,27.5,BUF
12875,BOS,PIT,Linus Ullmark,27.5,BOS
12875,BOS,PIT,Alex Nedeljkovic,26.5,PIT
12876,FLA,CGY,Anthony Stolarz,26.5,FLA
12877,TB,PHI,Andrei Vasilevskiy,26.5,TB
12877,TB,PHI,Samuel Ersson,25.5,PHI
12878,MTL,TOR,Ilya Samsonov,24.5,TOR
12878,MTL,TOR,Sam Montembeault,29.5,MTL
12879,WSH,CHI,Charlie Lindgren,25.5,WSH
12879,WSH,CHI,Petr Mrazek,27.5,CHI
12880,SJ,OTT,Magnus Chrona,29.5,SJ
12880,SJ,OTT,Joonas Korpisalo,23.5,OTT
12881,NYR,STL,Jordan Binnington,28.5,STL
12881,NYR,STL,Igor Shesterkin,26.5,NYR
12882,VAN,WPG,Connor Hellebuyck,27.5,WPG
12882,VAN,WPG,Thatcher Demko,26.5,VAN
12883,VGK,DET,Adin Hill,26.5,VGK
12883,VGK,DET,James Reimer,28.5,DET
12884,LA,DAL,Scott Wedgewood,26.5,DAL
12884,LA,DAL,Cam Talbot,26.5,LA
12885,PIT,EDM,Calvin Pickard,27.5,EDM
12885,PIT,EDM,Tristan Jarry,28.5,PIT
12886,MIN,NSH,Marc-Andre Fleury,26.5,MIN
12886,MIN,NSH,Juuse Saros,26.5,NSH
12887,CAR,CGY,Frederik Andersen,24.5,CAR
12888,CHI,ARI,Arvid Soderblom,27.5,CHI
12888,CHI,ARI,Connor Ingram,26.5,ARI
12889,ANA,NYI,Semyon Varlamov,24.5,NYI
12890,BOS,STL,Joel Hofer,28.5,STL
12891,NYR,NJ,Jonathan Quick,27.5,NYR
12891,NYR,NJ,Kaapo Kahkonen,28.5,NJ
12892,WPG,WSH,Charlie Lindgren,28.5,WSH
12892,WPG,WSH,Connor Hellebuyck,25.5,WPG
12893,LA,NYI,Ilya Sorokin,28.5,NYI
12893,LA,NYI,David Rittich,25.5,LA
12894,OTT,PIT,Joonas Korpisalo,27.5,OTT
12894,OTT,PIT,Tristan Jarry,27.5,PIT
12895,CAR,NYR,Igor Shesterkin,29.5,NYR
12895,CAR,NYR,Pyotr Kochetkov,24.5,CAR
12896,BUF,DET,Alex Lyon,27.5,DET
12896,BUF,DET,Ukko-Pekka Luukkonen,25.5,BUF
12897,MTL,CBJ,Cayden Primeau,26.5,MTL
12897,MTL,CBJ,Elvis Merzlikins,26.5,CBJ
12898,PHI,SJ,Samuel Ersson,21.5,PHI
12898,PHI,SJ,Magnus Chrona,30.5,SJ
12899,DAL,FLA,Sergei Bobrovsky,26.5,FLA
12899,DAL,FLA,Jake Oettinger,27.5,DAL
12900,MIN,ARI,Karel Vejmelka,28.5,ARI
12900,MIN,ARI,Marc-Andre Fleury,25.5,MIN
12901,CHI,ANA,John Gibson,28.5,ANA
12901,CHI,ANA,Petr Mrazek,25.5,CHI
12902,CGY,COL,Dan Vladar,27.5,CGY
12902,CGY,COL,Justus Annunen,27.5,COL
12903,SEA,VGK,Philipp Grubauer,26.5,SEA
12904,STL,LA,Cam Talbot,25.5,LA
12904,STL,LA,Jordan Binnington,28.5,STL
12905,WPG,NSH,Connor Hellebuyck,27.5,WPG
12905,WPG,NSH,Juuse Saros,27.5,NSH
12906,EDM,WSH,Stuart Skinner,24.5,EDM
12906,EDM,WSH,Darcy Kuemper,28.5,WSH
12907,VAN,COL,Casey DeSmith,26.5,VAN
12907,VAN,COL,Alexandar Georgiev,26.5,COL
12908,PIT,SJ,Tristan Jarry,23.5,PIT
12908,PIT,SJ,Magnus Chrona,30.5,SJ
12909,CBJ,OTT,Elvis Merzlikins,27.5,CBJ
12909,CBJ,OTT,Anton Forsberg,27.5,OTT
12910,CAR,FLA,Frederik Andersen,25.5,CAR
12910,CAR,FLA,Sergei Bobrovsky,28.5,FLA
12911,TB,NYR,Igor Shesterkin,27.5,NYR
12911,TB,NYR,Andrei Vasilevskiy,25.5,TB
12912,PHI,TOR,Ilya Samsonov,26.5,TOR
12912,PHI,TOR,Samuel Ersson,25.5,PHI
12913,MTL,BOS,Sam Montembeault,28.5,MTL
12913,MTL,BOS,Linus Ullmark,25.5,BOS
12914,DET,ARI,Alex Lyon,25.5,DET
12914,DET,ARI,Connor Ingram,26.5,ARI
12915,BUF,NYI,Ukko-Pekka Luukkonen,25.5,BUF
12915,BUF,NYI,Ilya Sorokin,27.5,NYI
12916,DAL,NJ,Jake Allen,27.5,NJ
12916,DAL,NJ,Jake Oettinger,25.5,DAL
12917,MIN,ANA,Marc-Andre Fleury,23.5,MIN
12917,MIN,ANA,Lukas Dostal,29.5,ANA
12918,CGY,VGK,Adin Hill,28.5,VGK
12918,CGY,VGK,Dustin Wolf,27.5,CGY
12919,SEA,WSH,Joey Daccord,25.5,SEA
12919,SEA,WSH,Charlie Lindgren,26.5,WSH
12920,WPG,ANA,Laurent Brossoit,22.5,WPG
12920,WPG,ANA,John Gibson,29.5,ANA
12921,CHI,LA,Cam Talbot,26.5,LA
